Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
57904.000,966.171,400.378,185.595,2.157,0.886,58937.000,271.525,0.758,0.982,0.779,0.678,0.007,0.001,0.460,0.992,HOROZ
57905.000,945.761,391.284,189.393,2.066,0.875,58672.000,271.527,0.726,0.987,0.814,0.694,0.007,0.001,0.482,0.995,HOROZ
57948.000,969.322,396.574,186.891,2.122,0.882,58675.000,271.628,0.691,0.988,0.775,0.685,0.007,0.001,0.469,0.995,HOROZ
57948.000,970.925,394.023,188.957,2.085,0.878,58901.000,271.628,0.603,0.984,0.772,0.689,0.007,0.001,0.475,0.991,HOROZ
57949.000,964.495,380.886,195.177,1.951,0.859,58796.000,271.630,0.651,0.986,0.783,0.713,0.007,0.001,0.509,0.993,HOROZ
58051.000,949.199,385.063,192.368,2.002,0.866,58679.000,271.869,0.788,0.989,0.810,0.706,0.007,0.001,0.498,0.998,HOROZ
58057.000,961.547,397.969,186.624,2.132,0.883,58720.000,271.883,0.802,0.989,0.789,0.683,0.007,0.001,0.467,0.995,HOROZ
58072.000,965.068,401.422,185.472,2.164,0.887,58805.000,271.918,0.816,0.988,0.784,0.677,0.007,0.001,0.459,0.993,HOROZ
58098.000,975.927,402.046,186.647,2.154,0.886,59294.000,271.979,0.621,0.980,0.767,0.676,0.007,0.001,0.458,0.986,HOROZ
58121.000,933.902,376.140,198.031,1.899,0.850,58785.000,272.033,0.770,0.989,0.837,0.723,0.006,0.001,0.523,0.993,HOROZ
58122.000,969.626,410.206,182.044,2.253,0.896,58645.000,272.035,0.807,0.991,0.777,0.663,0.007,0.001,0.440,0.991,HOROZ
58138.000,947.842,385.542,192.585,2.002,0.866,58857.000,272.073,0.807,0.988,0.813,0.706,0.007,0.001,0.498,0.997,HOROZ
58167.000,968.803,395.940,189.719,2.087,0.878,59322.000,272.141,0.653,0.981,0.779,0.687,0.007,0.001,0.472,0.986,HOROZ
58169.000,955.238,384.186,194.014,1.980,0.863,58784.000,272.145,0.695,0.990,0.801,0.708,0.007,0.001,0.502,0.994,HOROZ
58170.000,971.247,401.066,185.469,2.162,0.887,58930.000,272.148,0.613,0.987,0.775,0.679,0.007,0.001,0.460,0.996,HOROZ
58176.000,950.621,385.135,192.948,1.996,0.865,58970.000,272.162,0.793,0.987,0.809,0.707,0.007,0.001,0.499,0.997,HOROZ
58176.000,949.025,380.104,196.008,1.939,0.857,58940.000,272.162,0.819,0.987,0.812,0.716,0.007,0.001,0.513,0.994,HOROZ
58182.000,961.668,404.235,183.988,2.197,0.890,58693.000,272.176,0.671,0.991,0.791,0.673,0.007,0.001,0.453,0.996,HOROZ
58188.000,967.634,390.082,192.313,2.028,0.870,58986.000,272.190,0.611,0.986,0.781,0.698,0.007,0.001,0.487,0.988,HOROZ
58200.000,975.344,401.626,185.380,2.167,0.887,58900.000,272.218,0.574,0.988,0.769,0.678,0.007,0.001,0.459,0.995,HOROZ
58222.000,945.639,378.046,196.937,1.920,0.854,58954.000,272.269,0.686,0.988,0.818,0.720,0.006,0.001,0.519,0.996,HOROZ
58225.000,950.191,390.116,190.825,2.044,0.872,58981.000,272.276,0.787,0.987,0.810,0.698,0.007,0.001,0.487,0.996,HOROZ
58229.000,960.382,388.031,193.062,2.010,0.867,59095.000,272.286,0.613,0.985,0.793,0.702,0.007,0.001,0.492,0.990,HOROZ
58233.000,967.138,404.434,183.924,2.199,0.891,58693.000,272.295,0.597,0.992,0.782,0.673,0.007,0.001,0.453,0.997,HOROZ
58238.000,971.303,397.203,186.946,2.125,0.882,58977.000,272.307,0.605,0.987,0.776,0.686,0.007,0.001,0.470,0.999,HOROZ
58239.000,951.842,365.211,204.632,1.785,0.828,58994.000,272.309,0.659,0.987,0.808,0.746,0.006,0.001,0.556,0.992,HOROZ
58239.000,946.545,391.595,190.505,2.056,0.874,58969.000,272.309,0.792,0.988,0.817,0.695,0.007,0.001,0.484,0.994,HOROZ
58246.000,962.065,396.331,188.893,2.098,0.879,58802.000,272.325,0.629,0.991,0.791,0.687,0.007,0.001,0.472,0.991,HOROZ
58248.000,958.961,384.679,193.450,1.989,0.864,58831.000,272.330,0.679,0.990,0.796,0.708,0.007,0.001,0.501,0.997,HOROZ
58264.000,932.668,375.472,200.267,1.875,0.846,59221.000,272.367,0.773,0.984,0.842,0.725,0.006,0.001,0.526,0.987,HOROZ
58274.000,983.251,399.939,188.442,2.122,0.882,59545.000,272.391,0.614,0.979,0.757,0.681,0.007,0.001,0.464,0.985,HOROZ
58290.000,963.960,387.726,191.933,2.020,0.869,58915.000,272.428,0.618,0.989,0.788,0.703,0.007,0.001,0.494,0.997,HOROZ
58303.000,960.402,393.663,189.567,2.077,0.876,58857.000,272.459,0.650,0.991,0.794,0.692,0.007,0.001,0.479,0.995,HOROZ
58351.000,953.003,389.029,192.166,2.024,0.869,58957.000,272.571,0.779,0.990,0.807,0.701,0.007,0.001,0.491,0.994,HOROZ
58380.000,960.731,395.496,188.971,2.093,0.878,58898.000,272.638,0.598,0.991,0.795,0.689,0.007,0.001,0.475,0.995,HOROZ
58386.000,953.693,400.144,186.478,2.146,0.885,58829.000,272.652,0.705,0.992,0.807,0.681,0.007,0.001,0.464,0.996,HOROZ
58395.000,979.459,396.063,188.378,2.102,0.880,59139.000,272.673,0.782,0.987,0.765,0.688,0.007,0.001,0.474,0.997,HOROZ
58410.000,983.302,420.352,177.813,2.364,0.906,59008.000,272.708,0.567,0.990,0.759,0.649,0.007,0.001,0.421,0.995,HOROZ
58419.000,982.432,400.344,187.258,2.138,0.884,59282.000,272.730,0.661,0.985,0.761,0.681,0.007,0.001,0.464,0.992,HOROZ
58428.000,968.674,399.078,187.597,2.127,0.883,59103.000,272.751,0.816,0.989,0.782,0.683,0.007,0.001,0.467,0.994,HOROZ
58434.000,980.706,396.418,190.074,2.086,0.878,59309.000,272.765,0.607,0.985,0.763,0.688,0.007,0.001,0.473,0.987,HOROZ
58454.000,964.813,392.430,196.258,2.000,0.866,60280.000,272.811,0.788,0.970,0.789,0.695,0.007,0.001,0.483,0.966,HOROZ
58484.000,956.166,381.816,196.816,1.940,0.857,59456.000,272.881,0.658,0.984,0.804,0.715,0.007,0.001,0.511,0.991,HOROZ
58485.000,941.636,371.253,204.805,1.813,0.834,59902.000,272.884,0.693,0.976,0.829,0.735,0.006,0.001,0.540,0.979,HOROZ
58485.000,952.905,394.725,189.747,2.080,0.877,59290.000,272.884,0.810,0.986,0.809,0.691,0.007,0.001,0.478,0.994,HOROZ
58490.000,945.130,383.226,195.204,1.963,0.861,59119.000,272.895,0.796,0.989,0.823,0.712,0.007,0.001,0.507,0.996,HOROZ
58500.000,935.208,380.083,196.993,1.929,0.855,58982.000,272.919,0.773,0.992,0.841,0.718,0.007,0.001,0.516,0.995,HOROZ
58515.000,948.901,380.555,197.114,1.931,0.855,59253.000,272.954,0.780,0.988,0.817,0.717,0.007,0.001,0.514,0.993,HOROZ
58526.000,977.222,410.372,182.707,2.246,0.895,59193.000,272.979,0.655,0.989,0.770,0.665,0.007,0.001,0.442,0.994,HOROZ
58533.000,953.599,376.463,200.491,1.878,0.846,59381.000,272.995,0.796,0.986,0.809,0.725,0.006,0.001,0.526,0.987,HOROZ
58542.000,943.418,386.256,194.573,1.985,0.864,59114.000,273.016,0.820,0.990,0.827,0.707,0.007,0.001,0.500,0.992,HOROZ
58554.000,977.608,406.440,185.835,2.187,0.889,59387.000,273.044,0.799,0.986,0.770,0.672,0.007,0.001,0.451,0.987,HOROZ
58559.000,968.672,397.904,188.736,2.108,0.880,59366.000,273.056,0.652,0.986,0.784,0.686,0.007,0.001,0.471,0.993,HOROZ
58566.000,967.382,397.370,188.437,2.109,0.880,59305.000,273.072,0.682,0.988,0.786,0.687,0.007,0.001,0.472,0.996,HOROZ
58573.000,960.965,366.451,208.153,1.760,0.823,59606.000,273.089,0.670,0.983,0.797,0.745,0.006,0.001,0.555,0.978,HOROZ
58575.000,943.964,358.989,208.925,1.718,0.813,59240.000,273.093,0.737,0.989,0.826,0.761,0.006,0.001,0.579,0.994,HOROZ
58604.000,965.098,398.578,189.195,2.107,0.880,59291.000,273.161,0.600,0.988,0.791,0.685,0.007,0.001,0.470,0.990,HOROZ
58608.000,964.516,407.965,183.440,2.224,0.893,59182.000,273.170,0.777,0.990,0.792,0.670,0.007,0.001,0.448,0.997,HOROZ
58629.000,977.866,403.557,186.801,2.160,0.886,59488.000,273.219,0.647,0.986,0.770,0.677,0.007,0.001,0.458,0.990,HOROZ
58635.000,975.011,411.397,182.166,2.258,0.897,59215.000,273.233,0.696,0.990,0.775,0.664,0.007,0.001,0.441,0.996,HOROZ
58639.000,954.844,394.723,189.964,2.078,0.877,59344.000,273.243,0.601,0.988,0.808,0.692,0.007,0.001,0.479,0.996,HOROZ
58646.000,978.805,405.787,185.153,2.192,0.890,59315.000,273.259,0.779,0.989,0.769,0.673,0.007,0.001,0.453,0.994,HOROZ
58667.000,941.385,371.357,203.743,1.823,0.836,59551.000,273.308,0.774,0.985,0.832,0.736,0.006,0.001,0.542,0.987,HOROZ
58678.000,960.283,388.497,193.414,2.009,0.867,59456.000,273.333,0.629,0.987,0.800,0.704,0.007,0.001,0.495,0.994,HOROZ
58699.000,973.900,391.278,193.688,2.020,0.869,59754.000,273.382,0.615,0.982,0.778,0.699,0.007,0.001,0.488,0.986,HOROZ
58706.000,952.554,376.152,200.391,1.877,0.846,59417.000,273.399,0.612,0.988,0.813,0.727,0.006,0.001,0.528,0.992,HOROZ
58720.000,978.223,395.667,189.563,2.087,0.878,59408.000,273.431,0.625,0.988,0.771,0.691,0.007,0.001,0.478,0.997,HOROZ
58757.000,951.819,386.024,195.480,1.975,0.862,59355.000,273.517,0.842,0.990,0.815,0.709,0.007,0.001,0.502,0.991,HOROZ
58778.000,963.455,398.369,191.729,2.078,0.877,60076.000,273.566,0.834,0.978,0.796,0.687,0.007,0.001,0.472,0.980,HOROZ
58780.000,954.296,394.498,190.277,2.073,0.876,59375.000,273.571,0.690,0.990,0.811,0.693,0.007,0.001,0.481,0.997,HOROZ
58804.000,989.481,409.547,184.202,2.223,0.893,59557.000,273.627,0.790,0.987,0.755,0.668,0.007,0.001,0.446,0.992,HOROZ
58811.000,953.661,381.050,197.906,1.925,0.855,59505.000,273.643,0.670,0.988,0.813,0.718,0.006,0.001,0.516,0.993,HOROZ
58825.000,966.962,390.075,195.893,1.991,0.865,60214.000,273.676,0.804,0.977,0.791,0.702,0.007,0.001,0.492,0.980,HOROZ
58842.000,974.928,405.294,185.710,2.182,0.889,59591.000,273.715,0.622,0.987,0.778,0.675,0.007,0.001,0.456,0.995,HOROZ
58846.000,947.248,376.181,202.164,1.861,0.843,59516.000,273.724,0.800,0.989,0.824,0.728,0.006,0.001,0.529,0.985,HOROZ
58849.000,959.596,366.161,205.512,1.782,0.828,59683.000,273.731,0.721,0.986,0.803,0.748,0.006,0.001,0.559,0.996,HOROZ
58869.000,1011.122,418.234,180.142,2.322,0.902,59926.000,273.778,0.586,0.982,0.724,0.655,0.007,0.001,0.429,0.995,HOROZ
58887.000,946.704,384.118,195.852,1.961,0.860,59391.000,273.820,0.629,0.992,0.826,0.713,0.007,0.001,0.508,0.997,HOROZ
58891.000,966.204,397.794,189.529,2.099,0.879,59522.000,273.829,0.601,0.989,0.793,0.688,0.007,0.001,0.474,0.995,HOROZ
58891.000,966.204,397.794,189.529,2.099,0.879,59522.000,273.829,0.601,0.989,0.793,0.688,0.007,0.001,0.474,0.995,HOROZ
58917.000,971.554,378.466,202.146,1.872,0.845,59903.000,273.889,0.714,0.984,0.784,0.724,0.006,0.001,0.524,0.981,HOROZ
58931.000,957.164,388.354,194.043,2.001,0.866,59526.000,273.922,0.823,0.990,0.808,0.705,0.007,0.001,0.498,0.996,HOROZ
58932.000,971.423,401.615,188.211,2.134,0.883,59631.000,273.924,0.600,0.988,0.785,0.682,0.007,0.001,0.465,0.993,HOROZ
58933.000,947.479,385.299,195.537,1.970,0.862,59553.000,273.927,0.646,0.990,0.825,0.711,0.007,0.001,0.505,0.996,HOROZ
58959.000,958.214,381.457,200.263,1.905,0.851,59861.000,273.987,0.630,0.985,0.807,0.718,0.006,0.001,0.516,0.983,HOROZ
59015.000,974.721,395.385,192.367,2.055,0.874,59932.000,274.117,0.717,0.985,0.781,0.693,0.007,0.001,0.481,0.988,HOROZ
59030.000,973.241,389.904,193.912,2.011,0.868,59864.000,274.152,0.722,0.986,0.783,0.703,0.007,0.001,0.494,0.994,HOROZ
59088.000,977.984,406.952,188.534,2.159,0.886,60601.000,274.287,0.652,0.975,0.776,0.674,0.007,0.001,0.454,0.981,HOROZ
59101.000,978.715,403.267,187.541,2.150,0.885,59723.000,274.317,0.800,0.990,0.775,0.680,0.007,0.001,0.463,0.995,HOROZ
59104.000,963.549,395.670,191.183,2.070,0.876,59816.000,274.324,0.701,0.988,0.800,0.693,0.007,0.001,0.481,0.995,HOROZ
59105.000,957.363,372.981,205.545,1.815,0.834,60667.000,274.326,0.758,0.974,0.810,0.736,0.006,0.001,0.541,0.982,HOROZ
59105.000,957.363,372.981,205.545,1.815,0.834,60667.000,274.326,0.758,0.974,0.810,0.736,0.006,0.001,0.541,0.982,HOROZ
59157.000,950.086,383.919,197.297,1.946,0.858,59796.000,274.447,0.715,0.989,0.824,0.715,0.006,0.001,0.511,0.994,HOROZ
59171.000,954.348,390.502,195.234,2.000,0.866,59778.000,274.479,0.696,0.990,0.816,0.703,0.007,0.001,0.494,0.988,HOROZ
59172.000,973.722,371.419,203.672,1.824,0.836,60008.000,274.482,0.696,0.986,0.784,0.739,0.006,0.001,0.546,0.996,HOROZ
59179.000,952.913,382.210,199.590,1.915,0.853,59861.000,274.498,0.625,0.989,0.819,0.718,0.006,0.001,0.516,0.988,HOROZ
59181.000,956.187,393.716,193.478,2.035,0.871,60026.000,274.502,0.797,0.986,0.813,0.697,0.007,0.001,0.486,0.989,HOROZ
59181.000,1000.487,425.060,178.352,2.383,0.908,59950.000,274.502,0.555,0.987,0.743,0.646,0.007,0.001,0.417,0.994,HOROZ
59184.000,948.818,390.112,194.213,2.009,0.867,59769.000,274.509,0.655,0.990,0.826,0.704,0.007,0.001,0.495,0.995,HOROZ
59189.000,956.133,396.844,191.117,2.076,0.876,59771.000,274.521,0.611,0.990,0.814,0.692,0.007,0.001,0.479,0.994,HOROZ
59192.000,959.297,388.071,195.528,1.985,0.864,60018.000,274.528,0.768,0.986,0.808,0.707,0.007,0.001,0.500,0.993,HOROZ
59205.000,970.174,386.635,200.209,1.931,0.855,60974.000,274.558,0.706,0.971,0.790,0.710,0.007,0.001,0.504,0.974,HOROZ
59243.000,959.007,381.713,199.124,1.917,0.853,59891.000,274.646,0.718,0.989,0.809,0.720,0.006,0.001,0.518,0.992,HOROZ
59257.000,986.868,397.357,191.370,2.076,0.876,60166.000,274.679,0.823,0.985,0.765,0.691,0.007,0.001,0.478,0.992,HOROZ
59274.000,952.086,392.045,193.417,2.027,0.870,59822.000,274.718,0.800,0.991,0.822,0.701,0.007,0.001,0.491,0.995,HOROZ
59286.000,967.970,387.026,195.610,1.979,0.863,59975.000,274.746,0.629,0.989,0.795,0.710,0.007,0.001,0.504,0.997,HOROZ
59293.000,994.097,397.994,191.312,2.080,0.877,60254.000,274.762,0.763,0.984,0.754,0.690,0.007,0.001,0.477,0.992,HOROZ
59302.000,949.017,381.990,198.750,1.922,0.854,59875.000,274.783,0.818,0.990,0.827,0.719,0.006,0.001,0.517,0.995,HOROZ
59305.000,971.655,391.659,194.865,2.010,0.867,60395.000,274.790,0.704,0.982,0.789,0.702,0.007,0.001,0.492,0.989,HOROZ
59308.000,997.744,407.358,186.354,2.186,0.889,60135.000,274.797,0.584,0.986,0.749,0.675,0.007,0.001,0.455,0.995,HOROZ
59311.000,968.736,393.721,192.580,2.044,0.872,60039.000,274.804,0.653,0.988,0.794,0.698,0.007,0.001,0.487,0.996,HOROZ
59314.000,973.235,401.532,189.140,2.123,0.882,60033.000,274.811,0.602,0.988,0.787,0.684,0.007,0.001,0.468,0.994,HOROZ
59349.000,970.156,389.854,195.675,1.992,0.865,60182.000,274.892,0.805,0.986,0.792,0.705,0.007,0.001,0.497,0.991,HOROZ
59387.000,974.796,390.660,194.106,2.013,0.868,60180.000,274.980,0.762,0.987,0.785,0.704,0.007,0.001,0.495,0.997,HOROZ
59409.000,972.196,385.844,197.318,1.955,0.859,60157.000,275.031,0.635,0.988,0.790,0.713,0.006,0.001,0.508,0.994,HOROZ
59411.000,961.532,382.265,201.874,1.894,0.849,60199.000,275.035,0.691,0.987,0.808,0.719,0.006,0.001,0.518,0.980,HOROZ
59422.000,967.842,394.771,193.703,2.038,0.871,60146.000,275.061,0.626,0.988,0.797,0.697,0.007,0.001,0.485,0.989,HOROZ
59435.000,963.995,390.724,194.284,2.011,0.868,59997.000,275.091,0.718,0.991,0.804,0.704,0.007,0.001,0.496,0.997,HOROZ
59442.000,975.979,402.887,190.149,2.119,0.882,60289.000,275.107,0.732,0.986,0.784,0.683,0.007,0.001,0.466,0.988,HOROZ
59442.000,975.979,402.887,190.149,2.119,0.882,60289.000,275.107,0.732,0.986,0.784,0.683,0.007,0.001,0.466,0.988,HOROZ
59464.000,957.822,387.075,197.110,1.964,0.861,60301.000,275.158,0.700,0.986,0.815,0.711,0.007,0.001,0.505,0.992,HOROZ
59471.000,957.540,361.370,211.622,1.708,0.811,60328.000,275.174,0.669,0.986,0.815,0.761,0.006,0.001,0.580,0.990,HOROZ
59479.000,961.314,394.754,193.256,2.043,0.872,60261.000,275.193,0.820,0.987,0.809,0.697,0.007,0.001,0.486,0.993,HOROZ
59490.000,970.189,404.597,188.500,2.146,0.885,60130.000,275.218,0.605,0.989,0.794,0.680,0.007,0.001,0.463,0.993,HOROZ
59499.000,986.818,396.940,191.992,2.067,0.875,60449.000,275.239,0.609,0.984,0.768,0.693,0.007,0.001,0.481,0.994,HOROZ
59503.000,973.139,397.230,191.589,2.073,0.876,60107.000,275.248,0.803,0.990,0.790,0.693,0.007,0.001,0.480,0.995,HOROZ
59526.000,957.048,388.571,196.295,1.980,0.863,60134.000,275.301,0.793,0.990,0.817,0.709,0.007,0.001,0.502,0.994,HOROZ
59527.000,958.355,393.744,193.122,2.039,0.871,60192.000,275.304,0.775,0.989,0.814,0.699,0.007,0.001,0.489,0.997,HOROZ
59530.000,972.704,401.623,189.327,2.121,0.882,60280.000,275.311,0.771,0.988,0.791,0.685,0.007,0.001,0.470,0.997,HOROZ
59550.000,977.952,384.731,198.574,1.937,0.857,60413.000,275.357,0.631,0.986,0.782,0.716,0.006,0.001,0.512,0.992,HOROZ
59562.000,962.760,394.872,193.683,2.039,0.871,60357.000,275.385,0.639,0.987,0.808,0.697,0.007,0.001,0.486,0.992,HOROZ
59563.000,961.018,390.245,195.973,1.991,0.865,60387.000,275.387,0.786,0.986,0.810,0.706,0.007,0.001,0.498,0.992,HOROZ
59564.000,949.712,387.988,196.886,1.971,0.862,60153.000,275.389,0.802,0.990,0.830,0.710,0.007,0.001,0.504,0.993,HOROZ
59565.000,1004.123,413.969,184.816,2.240,0.895,60486.000,275.392,0.567,0.985,0.742,0.665,0.007,0.001,0.443,0.991,HOROZ
59602.000,1017.207,390.999,195.068,2.004,0.867,60599.000,275.477,0.722,0.984,0.724,0.705,0.007,0.001,0.496,0.995,HOROZ
59605.000,1001.665,399.346,196.111,2.036,0.871,62307.000,275.484,0.778,0.957,0.747,0.690,0.007,0.001,0.476,0.969,HOROZ
59605.000,1001.665,399.346,196.111,2.036,0.871,62307.000,275.484,0.778,0.957,0.747,0.690,0.007,0.001,0.476,0.969,HOROZ
59622.000,963.272,384.286,198.999,1.931,0.855,60247.000,275.523,0.655,0.990,0.807,0.717,0.006,0.001,0.514,0.993,HOROZ
59651.000,1028.745,421.986,180.963,2.332,0.903,60407.000,275.590,0.582,0.987,0.708,0.653,0.007,0.001,0.427,0.995,HOROZ
59663.000,973.132,394.518,194.044,2.033,0.871,60316.000,275.618,0.758,0.989,0.792,0.699,0.007,0.001,0.488,0.992,HOROZ
59664.000,982.497,410.285,185.624,2.210,0.892,60327.000,275.620,0.624,0.989,0.777,0.672,0.007,0.001,0.451,0.997,HOROZ
59664.000,982.497,410.285,185.624,2.210,0.892,60327.000,275.620,0.624,0.989,0.777,0.672,0.007,0.001,0.451,0.997,HOROZ
59680.000,951.625,389.023,196.444,1.980,0.863,60281.000,275.657,0.731,0.990,0.828,0.709,0.007,0.001,0.502,0.994,HOROZ
59685.000,1139.285,406.794,188.021,2.164,0.887,61010.000,275.669,0.682,0.978,0.578,0.678,0.007,0.001,0.459,0.994,HOROZ
59689.000,980.742,403.751,189.590,2.130,0.883,60517.000,275.678,0.810,0.986,0.780,0.683,0.007,0.001,0.466,0.993,HOROZ
59704.000,975.007,409.635,186.179,2.200,0.891,60312.000,275.713,0.581,0.990,0.789,0.673,0.007,0.001,0.453,0.997,HOROZ
59718.000,1001.425,379.239,202.105,1.876,0.846,60836.000,275.745,0.767,0.982,0.748,0.727,0.006,0.001,0.529,0.992,HOROZ
59720.000,966.881,400.719,191.644,2.091,0.878,60505.000,275.750,0.810,0.987,0.803,0.688,0.007,0.001,0.474,0.990,HOROZ
59763.000,997.957,381.675,199.994,1.908,0.852,60551.000,275.849,0.668,0.987,0.754,0.723,0.006,0.001,0.522,0.997,HOROZ
59775.000,958.630,395.446,192.938,2.050,0.873,60415.000,275.877,0.706,0.989,0.817,0.698,0.007,0.001,0.487,0.998,HOROZ
59795.000,962.167,394.771,193.997,2.035,0.871,60463.000,275.923,0.801,0.989,0.812,0.699,0.007,0.001,0.489,0.994,HOROZ
59822.000,957.494,383.092,203.721,1.880,0.847,61541.000,275.985,0.648,0.972,0.820,0.720,0.006,0.001,0.519,0.976,HOROZ
59884.000,990.679,409.512,188.965,2.167,0.887,60928.000,276.128,0.626,0.983,0.767,0.674,0.007,0.001,0.455,0.985,HOROZ
59897.000,958.442,373.206,207.796,1.796,0.831,60787.000,276.158,0.644,0.985,0.819,0.740,0.006,0.001,0.548,0.983,HOROZ
59911.000,973.464,400.625,190.847,2.099,0.879,60520.000,276.190,0.759,0.990,0.794,0.689,0.007,0.001,0.475,0.998,HOROZ
59921.000,997.748,392.786,195.360,2.011,0.868,60874.000,276.213,0.651,0.984,0.756,0.703,0.007,0.001,0.495,0.994,HOROZ
59921.000,984.477,389.478,198.968,1.957,0.860,61068.000,276.213,0.809,0.981,0.777,0.709,0.007,0.001,0.503,0.985,HOROZ
59930.000,973.199,396.553,193.595,2.048,0.873,60675.000,276.234,0.623,0.988,0.795,0.697,0.007,0.001,0.485,0.994,HOROZ
59944.000,997.437,401.032,191.915,2.090,0.878,60967.000,276.266,0.602,0.983,0.757,0.689,0.007,0.001,0.475,0.992,HOROZ
59959.000,976.082,401.938,193.037,2.082,0.877,61334.000,276.301,0.588,0.978,0.791,0.687,0.007,0.001,0.473,0.984,HOROZ
59965.000,967.751,403.727,190.351,2.121,0.882,60695.000,276.315,0.751,0.988,0.805,0.684,0.007,0.001,0.468,0.993,HOROZ
59965.000,994.266,389.089,197.967,1.965,0.861,60910.000,276.315,0.662,0.984,0.762,0.710,0.006,0.001,0.504,0.991,HOROZ
59986.000,985.188,403.037,189.976,2.122,0.882,60707.000,276.363,0.618,0.988,0.777,0.686,0.007,0.001,0.470,0.998,HOROZ
59990.000,977.492,410.833,187.520,2.191,0.890,60602.000,276.372,0.747,0.990,0.789,0.673,0.007,0.001,0.453,0.991,HOROZ
59998.000,985.424,406.947,188.591,2.158,0.886,60719.000,276.391,0.713,0.988,0.776,0.679,0.007,0.001,0.461,0.995,HOROZ
60003.000,987.126,402.558,190.705,2.111,0.881,60734.000,276.402,0.597,0.988,0.774,0.687,0.007,0.001,0.471,0.995,HOROZ
60019.000,969.914,385.908,201.906,1.911,0.852,61528.000,276.439,0.663,0.975,0.802,0.716,0.006,0.001,0.513,0.981,HOROZ
60037.000,957.698,371.109,208.876,1.777,0.827,61069.000,276.481,0.646,0.983,0.823,0.745,0.006,0.001,0.555,0.986,HOROZ
60049.000,941.570,361.877,218.029,1.660,0.798,61976.000,276.508,0.700,0.969,0.851,0.764,0.006,0.001,0.584,0.969,HOROZ
60061.000,976.479,391.663,195.988,1.998,0.866,60896.000,276.536,0.806,0.986,0.792,0.706,0.007,0.001,0.499,0.996,HOROZ
60086.000,972.189,406.319,189.360,2.146,0.885,60884.000,276.593,0.654,0.987,0.799,0.681,0.007,0.001,0.463,0.994,HOROZ
60090.000,979.426,375.682,207.457,1.811,0.834,61492.000,276.603,0.814,0.977,0.787,0.736,0.006,0.001,0.542,0.982,HOROZ
60108.000,1028.464,416.774,184.519,2.259,0.897,61050.000,276.644,0.593,0.985,0.714,0.664,0.007,0.001,0.441,0.995,HOROZ
60121.000,964.754,399.894,192.674,2.075,0.876,60593.000,276.674,0.809,0.992,0.812,0.692,0.007,0.001,0.479,0.994,HOROZ
60134.000,984.152,385.504,199.990,1.928,0.855,61079.000,276.704,0.682,0.985,0.780,0.718,0.006,0.001,0.515,0.993,HOROZ
60134.000,984.152,385.504,199.990,1.928,0.855,61079.000,276.704,0.682,0.985,0.780,0.718,0.006,0.001,0.515,0.993,HOROZ
60147.000,957.495,384.500,200.829,1.915,0.853,60778.000,276.734,0.770,0.990,0.824,0.720,0.006,0.001,0.518,0.992,HOROZ
60153.000,946.769,373.529,206.389,1.810,0.833,60790.000,276.748,0.815,0.990,0.843,0.741,0.006,0.001,0.549,0.993,HOROZ
60166.000,978.007,404.441,189.685,2.132,0.883,60719.000,276.777,0.597,0.991,0.790,0.684,0.007,0.001,0.468,0.999,HOROZ
60171.000,1004.014,415.678,184.859,2.249,0.896,60961.000,276.789,0.580,0.987,0.750,0.666,0.007,0.001,0.443,0.997,HOROZ
60178.000,974.122,390.952,197.937,1.975,0.862,60876.000,276.805,0.640,0.989,0.797,0.708,0.007,0.001,0.501,0.990,HOROZ
60182.000,984.867,413.150,186.351,2.217,0.893,60972.000,276.814,0.615,0.987,0.780,0.670,0.007,0.001,0.449,0.995,HOROZ
60211.000,999.348,403.121,191.742,2.102,0.880,61166.000,276.881,0.606,0.984,0.758,0.687,0.007,0.001,0.472,0.992,HOROZ
60239.000,966.280,394.180,195.989,2.011,0.868,60865.000,276.945,0.624,0.990,0.811,0.703,0.007,0.001,0.494,0.993,HOROZ
69353.000,1041.966,429.083,207.107,2.072,0.876,70019.000,297.158,0.805,0.990,0.803,0.693,0.006,0.001,0.480,0.994,HOROZ
69452.000,1053.073,426.823,210.750,2.025,0.870,70718.000,297.370,0.824,0.982,0.787,0.697,0.006,0.001,0.485,0.983,HOROZ
69665.000,1074.074,428.302,209.034,2.049,0.873,70751.000,297.826,0.632,0.985,0.759,0.695,0.006,0.001,0.484,0.991,HOROZ
70089.000,1065.125,438.446,207.354,2.114,0.881,71449.000,298.731,0.682,0.981,0.776,0.681,0.006,0.001,0.464,0.982,HOROZ
70134.000,1069.053,439.363,204.327,2.150,0.885,71030.000,298.827,0.690,0.987,0.771,0.680,0.006,0.001,0.463,0.995,HOROZ
70304.000,1058.424,437.506,205.341,2.131,0.883,71044.000,299.189,0.775,0.990,0.789,0.684,0.006,0.001,0.468,0.996,HOROZ
70765.000,1035.257,396.403,229.678,1.726,0.815,71792.000,300.168,0.802,0.986,0.830,0.757,0.006,0.001,0.573,0.990,HOROZ
70816.000,1050.302,412.382,219.840,1.876,0.846,72041.000,300.276,0.790,0.983,0.807,0.728,0.006,0.001,0.530,0.995,HOROZ
