Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
32940.000,674.619,253.670,165.624,1.532,0.757,33307.000,204.794,0.713,0.989,0.910,0.807,0.008,0.002,0.652,0.998,DERMASON
32941.000,695.209,255.122,164.682,1.549,0.764,33455.000,204.797,0.729,0.985,0.856,0.803,0.008,0.002,0.644,0.998,DERMASON
32942.000,674.930,247.096,169.977,1.454,0.726,33368.000,204.800,0.779,0.987,0.909,0.829,0.008,0.002,0.687,0.999,DERMASON
32942.000,673.880,244.186,172.208,1.418,0.709,33337.000,204.800,0.728,0.988,0.912,0.839,0.007,0.002,0.703,0.997,DERMASON
32950.000,683.820,258.789,162.195,1.596,0.779,33299.000,204.825,0.766,0.990,0.885,0.791,0.008,0.002,0.626,1.000,DERMASON
32951.000,677.454,245.151,171.357,1.431,0.715,33373.000,204.828,0.720,0.987,0.902,0.836,0.007,0.002,0.698,0.999,DERMASON
32951.000,672.770,251.002,167.670,1.497,0.744,33314.000,204.828,0.789,0.989,0.915,0.816,0.008,0.002,0.666,0.997,DERMASON
32952.000,713.957,249.406,168.968,1.476,0.736,33439.000,204.831,0.784,0.985,0.812,0.821,0.008,0.002,0.674,0.996,DERMASON
32953.000,675.085,258.523,162.843,1.588,0.777,33268.000,204.834,0.812,0.991,0.909,0.792,0.008,0.002,0.628,0.997,DERMASON
32959.000,680.960,254.941,165.849,1.537,0.759,33424.000,204.853,0.723,0.986,0.893,0.804,0.008,0.002,0.646,0.993,DERMASON
32961.000,666.479,245.040,171.458,1.429,0.714,33235.000,204.859,0.778,0.992,0.932,0.836,0.007,0.002,0.699,0.999,DERMASON
32964.000,685.637,257.141,163.632,1.571,0.771,33343.000,204.868,0.794,0.989,0.881,0.797,0.008,0.002,0.635,0.998,DERMASON
32976.000,685.483,251.388,167.720,1.499,0.745,33409.000,204.906,0.710,0.987,0.882,0.815,0.008,0.002,0.664,0.996,DERMASON
32980.000,666.811,249.884,168.251,1.485,0.739,33293.000,204.918,0.727,0.991,0.932,0.820,0.008,0.002,0.672,0.999,DERMASON
32990.000,670.713,245.642,171.274,1.434,0.717,33358.000,204.949,0.742,0.989,0.922,0.834,0.007,0.002,0.696,0.998,DERMASON
32992.000,670.474,243.448,172.999,1.407,0.704,33329.000,204.955,0.731,0.990,0.922,0.842,0.007,0.002,0.709,0.997,DERMASON
32996.000,662.061,235.136,179.251,1.312,0.647,33385.000,204.968,0.808,0.988,0.946,0.872,0.007,0.003,0.760,0.997,DERMASON
33005.000,671.799,251.295,167.722,1.498,0.745,33383.000,204.996,0.711,0.989,0.919,0.816,0.008,0.002,0.665,0.997,DERMASON
33015.000,679.242,250.324,168.553,1.485,0.739,33428.000,205.027,0.703,0.988,0.899,0.819,0.008,0.002,0.671,0.996,DERMASON
33020.000,664.025,248.314,169.609,1.464,0.730,33285.000,205.042,0.718,0.992,0.941,0.826,0.008,0.002,0.682,0.998,DERMASON
33026.000,677.312,256.758,164.175,1.564,0.769,33373.000,205.061,0.756,0.990,0.905,0.799,0.008,0.002,0.638,0.998,DERMASON
33029.000,694.109,270.429,155.962,1.734,0.817,33482.000,205.070,0.759,0.986,0.861,0.758,0.008,0.002,0.575,0.997,DERMASON
33037.000,678.063,263.783,160.082,1.648,0.795,33357.000,205.095,0.821,0.990,0.903,0.778,0.008,0.002,0.605,0.996,DERMASON
33047.000,669.803,240.585,175.019,1.375,0.686,33411.000,205.126,0.776,0.989,0.926,0.853,0.007,0.002,0.727,0.999,DERMASON
33049.000,680.429,239.450,176.409,1.357,0.676,33505.000,205.132,0.757,0.986,0.897,0.857,0.007,0.002,0.734,0.996,DERMASON
33057.000,685.698,258.410,164.455,1.571,0.771,33742.000,205.157,0.755,0.980,0.884,0.794,0.008,0.002,0.630,0.990,DERMASON
33060.000,669.728,250.066,168.711,1.482,0.738,33438.000,205.167,0.794,0.989,0.926,0.820,0.008,0.002,0.673,0.998,DERMASON
33063.000,670.729,243.225,173.518,1.402,0.701,33423.000,205.176,0.794,0.989,0.924,0.844,0.007,0.002,0.712,0.997,DERMASON
33065.000,789.399,275.250,153.468,1.794,0.830,34329.000,205.182,0.738,0.963,0.667,0.745,0.008,0.002,0.556,0.997,DERMASON
33066.000,673.337,250.784,168.150,1.491,0.742,33406.000,205.185,0.711,0.990,0.916,0.818,0.008,0.002,0.669,0.998,DERMASON
33069.000,667.140,249.047,169.523,1.469,0.733,33430.000,205.194,0.786,0.989,0.934,0.824,0.008,0.002,0.679,0.997,DERMASON
33076.000,672.799,237.594,178.054,1.334,0.662,33471.000,205.216,0.729,0.988,0.918,0.864,0.007,0.002,0.746,0.995,DERMASON
33077.000,686.259,259.584,163.051,1.592,0.778,33560.000,205.219,0.750,0.986,0.883,0.791,0.008,0.002,0.625,0.995,DERMASON
33078.000,746.481,249.599,171.050,1.459,0.728,34653.000,205.222,0.787,0.955,0.746,0.822,0.008,0.002,0.676,0.986,DERMASON
33083.000,674.229,254.796,165.514,1.539,0.760,33428.000,205.238,0.713,0.990,0.915,0.806,0.008,0.002,0.649,0.999,DERMASON
33092.000,665.894,242.500,174.193,1.392,0.696,33403.000,205.266,0.726,0.991,0.938,0.846,0.007,0.002,0.716,0.997,DERMASON
33096.000,672.630,254.974,165.761,1.538,0.760,33371.000,205.278,0.794,0.992,0.919,0.805,0.008,0.002,0.648,0.997,DERMASON
33103.000,673.502,251.667,167.917,1.499,0.745,33474.000,205.300,0.739,0.989,0.917,0.816,0.008,0.002,0.665,0.997,DERMASON
33104.000,687.923,259.570,162.679,1.596,0.779,33589.000,205.303,0.745,0.986,0.879,0.791,0.008,0.002,0.626,0.998,DERMASON
33107.000,671.869,244.728,172.938,1.415,0.708,33506.000,205.312,0.799,0.988,0.922,0.839,0.007,0.002,0.704,0.996,DERMASON
33110.000,675.923,254.485,165.914,1.534,0.758,33430.000,205.322,0.743,0.990,0.911,0.807,0.008,0.002,0.651,0.998,DERMASON
33113.000,683.142,258.289,163.551,1.579,0.774,33501.000,205.331,0.760,0.988,0.892,0.795,0.008,0.002,0.632,0.998,DERMASON
33121.000,668.968,240.852,175.978,1.369,0.683,33476.000,205.356,0.744,0.989,0.930,0.853,0.007,0.002,0.727,0.995,DERMASON
33125.000,678.046,251.382,168.742,1.490,0.741,33533.000,205.368,0.806,0.988,0.905,0.817,0.008,0.002,0.667,0.994,DERMASON
33125.000,750.481,250.714,168.970,1.484,0.739,34040.000,205.368,0.716,0.973,0.739,0.819,0.008,0.002,0.671,0.996,DERMASON
33128.000,672.417,249.492,169.303,1.474,0.735,33481.000,205.377,0.754,0.989,0.921,0.823,0.008,0.002,0.678,0.999,DERMASON
33131.000,678.928,257.933,163.882,1.574,0.772,33491.000,205.387,0.700,0.989,0.903,0.796,0.008,0.002,0.634,0.998,DERMASON
33132.000,671.793,238.166,178.959,1.331,0.660,33522.000,205.390,0.813,0.988,0.923,0.862,0.007,0.002,0.744,0.990,DERMASON
33133.000,668.032,239.611,176.749,1.356,0.675,33480.000,205.393,0.799,0.990,0.933,0.857,0.007,0.002,0.735,0.996,DERMASON
33143.000,687.482,249.282,169.821,1.468,0.732,33621.000,205.424,0.777,0.986,0.881,0.824,0.008,0.002,0.679,0.997,DERMASON
33143.000,675.558,253.666,166.745,1.521,0.754,33472.000,205.424,0.762,0.990,0.913,0.810,0.008,0.002,0.656,0.998,DERMASON
33146.000,684.369,265.252,159.319,1.665,0.800,33479.000,205.433,0.688,0.990,0.889,0.774,0.008,0.002,0.600,0.999,DERMASON
33154.000,667.313,243.533,173.670,1.402,0.701,33479.000,205.458,0.785,0.990,0.936,0.844,0.007,0.002,0.712,0.998,DERMASON
33154.000,677.082,250.987,168.489,1.490,0.741,33500.000,205.458,0.742,0.990,0.909,0.819,0.008,0.002,0.670,0.998,DERMASON
33162.000,675.641,249.835,169.620,1.473,0.734,33617.000,205.483,0.804,0.986,0.913,0.822,0.008,0.002,0.676,0.996,DERMASON
33163.000,676.418,251.072,168.556,1.490,0.741,33561.000,205.486,0.801,0.988,0.911,0.818,0.008,0.002,0.670,0.998,DERMASON
33165.000,671.026,251.430,168.315,1.494,0.743,33461.000,205.492,0.809,0.991,0.926,0.817,0.008,0.002,0.668,0.998,DERMASON
33165.000,674.921,261.133,162.032,1.612,0.784,33414.000,205.492,0.817,0.993,0.915,0.787,0.008,0.002,0.619,0.998,DERMASON
33166.000,673.783,254.485,166.185,1.531,0.757,33515.000,205.495,0.721,0.990,0.918,0.808,0.008,0.002,0.652,0.999,DERMASON
33167.000,669.671,245.367,172.543,1.422,0.711,33555.000,205.498,0.798,0.988,0.929,0.838,0.007,0.002,0.701,0.997,DERMASON
33169.000,676.789,242.434,174.652,1.388,0.694,33629.000,205.504,0.767,0.986,0.910,0.848,0.007,0.002,0.719,0.997,DERMASON
33172.000,673.649,255.174,166.003,1.537,0.759,33489.000,205.514,0.762,0.991,0.919,0.805,0.008,0.002,0.649,0.997,DERMASON
33176.000,673.911,249.390,169.874,1.468,0.732,33512.000,205.526,0.814,0.990,0.918,0.824,0.008,0.002,0.679,0.997,DERMASON
33179.000,675.765,257.033,164.716,1.560,0.768,33494.000,205.535,0.792,0.991,0.913,0.800,0.008,0.002,0.639,0.998,DERMASON
33179.000,710.538,260.943,162.964,1.601,0.781,33941.000,205.535,0.689,0.978,0.826,0.788,0.008,0.002,0.620,0.993,DERMASON
33184.000,674.669,252.223,168.206,1.499,0.745,33518.000,205.551,0.697,0.990,0.916,0.815,0.008,0.002,0.664,0.996,DERMASON
33186.000,669.772,244.943,173.214,1.414,0.707,33587.000,205.557,0.718,0.988,0.930,0.839,0.007,0.002,0.704,0.996,DERMASON
33190.000,675.454,253.609,167.134,1.517,0.752,33613.000,205.570,0.713,0.987,0.914,0.811,0.008,0.002,0.657,0.997,DERMASON
33190.000,670.902,254.685,166.264,1.532,0.758,33480.000,205.570,0.790,0.991,0.927,0.807,0.008,0.002,0.651,0.998,DERMASON
33190.000,681.471,263.750,161.079,1.637,0.792,33566.000,205.570,0.816,0.989,0.898,0.779,0.008,0.002,0.607,0.995,DERMASON
33192.000,672.880,250.092,169.498,1.475,0.735,33510.000,205.576,0.761,0.991,0.921,0.822,0.008,0.002,0.676,0.997,DERMASON
33195.000,678.444,255.947,165.638,1.545,0.762,33592.000,205.585,0.774,0.988,0.906,0.803,0.008,0.002,0.645,0.997,DERMASON
33196.000,668.346,249.220,169.920,1.467,0.732,33553.000,205.588,0.808,0.989,0.934,0.825,0.008,0.002,0.681,0.998,DERMASON
33198.000,687.953,267.450,159.009,1.682,0.804,33583.000,205.594,0.828,0.989,0.881,0.769,0.008,0.002,0.591,0.994,DERMASON
33203.000,682.158,260.097,162.897,1.597,0.780,33537.000,205.610,0.790,0.990,0.897,0.791,0.008,0.002,0.625,0.998,DERMASON
33203.000,670.740,249.908,169.453,1.475,0.735,33513.000,205.610,0.719,0.991,0.927,0.823,0.008,0.002,0.677,0.998,DERMASON
33208.000,665.248,239.284,177.082,1.351,0.673,33574.000,205.625,0.768,0.989,0.943,0.859,0.007,0.002,0.738,0.998,DERMASON
33208.000,681.762,258.439,164.125,1.575,0.772,33612.000,205.625,0.780,0.988,0.898,0.796,0.008,0.002,0.633,0.997,DERMASON
33211.000,673.160,249.001,170.242,1.463,0.730,33550.000,205.635,0.778,0.990,0.921,0.826,0.008,0.002,0.682,0.998,DERMASON
33212.000,674.809,254.440,166.732,1.526,0.755,33624.000,205.638,0.727,0.988,0.917,0.808,0.008,0.002,0.653,0.997,DERMASON
33212.000,671.035,239.973,176.785,1.357,0.676,33613.000,205.638,0.758,0.988,0.927,0.857,0.007,0.002,0.734,0.997,DERMASON
33213.000,684.270,261.488,162.197,1.612,0.784,33610.000,205.641,0.728,0.988,0.891,0.786,0.008,0.002,0.618,0.997,DERMASON
33215.000,674.529,251.367,168.654,1.490,0.742,33544.000,205.647,0.716,0.990,0.917,0.818,0.008,0.002,0.669,0.998,DERMASON
33220.000,680.942,239.314,177.260,1.350,0.672,33670.000,205.662,0.726,0.987,0.900,0.859,0.007,0.002,0.739,0.997,DERMASON
33221.000,672.871,249.407,169.896,1.468,0.732,33567.000,205.665,0.761,0.990,0.922,0.825,0.008,0.002,0.680,0.998,DERMASON
33222.000,679.444,256.383,165.487,1.549,0.764,33590.000,205.669,0.793,0.989,0.904,0.802,0.008,0.002,0.644,0.997,DERMASON
33225.000,681.994,261.051,162.741,1.604,0.782,33571.000,205.678,0.705,0.990,0.898,0.788,0.008,0.002,0.621,0.996,DERMASON
33226.000,676.869,255.196,165.936,1.538,0.760,33569.000,205.681,0.717,0.990,0.911,0.806,0.008,0.002,0.650,0.999,DERMASON
33231.000,668.878,246.176,172.244,1.429,0.714,33609.000,205.696,0.730,0.989,0.933,0.836,0.007,0.002,0.698,0.998,DERMASON
33238.000,675.669,251.344,168.619,1.491,0.742,33623.000,205.718,0.711,0.989,0.915,0.818,0.008,0.002,0.670,0.999,DERMASON
33250.000,670.611,245.832,172.650,1.424,0.712,33588.000,205.755,0.816,0.990,0.929,0.837,0.007,0.002,0.701,0.997,DERMASON
33255.000,679.397,259.792,163.628,1.588,0.777,33605.000,205.771,0.735,0.990,0.905,0.792,0.008,0.002,0.627,0.996,DERMASON
33257.000,699.209,257.902,164.443,1.568,0.770,33814.000,205.777,0.776,0.984,0.855,0.798,0.008,0.002,0.637,0.998,DERMASON
33260.000,669.301,243.306,174.369,1.395,0.697,33654.000,205.786,0.723,0.988,0.933,0.846,0.007,0.002,0.715,0.998,DERMASON
33262.000,670.166,253.230,167.525,1.512,0.750,33519.000,205.792,0.806,0.992,0.931,0.813,0.008,0.002,0.660,0.998,DERMASON
33264.000,680.455,253.794,167.609,1.514,0.751,33616.000,205.799,0.738,0.990,0.903,0.811,0.008,0.002,0.658,0.996,DERMASON
33272.000,671.659,247.373,171.977,1.438,0.719,33626.000,205.823,0.700,0.989,0.927,0.832,0.007,0.002,0.692,0.996,DERMASON
33273.000,683.341,254.418,167.635,1.518,0.752,33608.000,205.826,0.737,0.990,0.895,0.809,0.008,0.002,0.655,0.993,DERMASON
33274.000,681.892,256.511,165.522,1.550,0.764,33685.000,205.829,0.797,0.988,0.899,0.802,0.008,0.002,0.644,0.998,DERMASON
33281.000,682.893,261.194,162.514,1.607,0.783,33657.000,205.851,0.798,0.989,0.897,0.788,0.008,0.002,0.621,0.998,DERMASON
33281.000,686.947,252.029,169.135,1.490,0.741,33791.000,205.851,0.740,0.985,0.886,0.817,0.008,0.002,0.667,0.994,DERMASON
33285.000,685.552,257.588,164.838,1.563,0.768,33631.000,205.863,0.694,0.990,0.890,0.799,0.008,0.002,0.639,0.998,DERMASON
33291.000,678.712,245.053,174.008,1.408,0.704,33779.000,205.882,0.704,0.986,0.908,0.840,0.007,0.002,0.706,0.994,DERMASON
33297.000,690.420,248.924,170.809,1.457,0.727,33727.000,205.901,0.787,0.987,0.878,0.827,0.007,0.002,0.684,0.997,DERMASON
33299.000,678.008,257.061,165.422,1.554,0.765,33617.000,205.907,0.734,0.991,0.910,0.801,0.008,0.002,0.642,0.997,DERMASON
33303.000,675.312,254.376,166.924,1.524,0.755,33627.000,205.919,0.723,0.990,0.918,0.810,0.008,0.002,0.655,0.999,DERMASON
33303.000,684.947,247.411,173.246,1.428,0.714,33891.000,205.919,0.721,0.983,0.892,0.832,0.007,0.002,0.693,0.989,DERMASON
33317.000,678.124,247.994,171.996,1.442,0.720,33707.000,205.962,0.729,0.988,0.910,0.831,0.007,0.002,0.690,0.995,DERMASON
33323.000,666.635,238.234,178.481,1.335,0.662,33687.000,205.981,0.769,0.989,0.942,0.865,0.007,0.002,0.748,0.998,DERMASON
33332.000,709.061,269.765,157.783,1.710,0.811,33788.000,206.009,0.672,0.987,0.833,0.764,0.008,0.002,0.583,0.997,DERMASON
33334.000,685.400,263.432,161.381,1.632,0.790,33763.000,206.015,0.778,0.987,0.892,0.782,0.008,0.002,0.612,0.998,DERMASON
33338.000,675.102,244.699,173.808,1.408,0.704,33716.000,206.027,0.789,0.989,0.919,0.842,0.007,0.002,0.709,0.998,DERMASON
33338.000,670.674,244.722,173.879,1.407,0.704,33679.000,206.027,0.720,0.990,0.931,0.842,0.007,0.002,0.709,0.998,DERMASON
33341.000,681.437,260.294,163.580,1.591,0.778,33685.000,206.037,0.799,0.990,0.902,0.792,0.008,0.002,0.627,0.997,DERMASON
33344.000,685.672,239.806,177.261,1.353,0.674,33868.000,206.046,0.750,0.985,0.891,0.859,0.007,0.002,0.738,0.999,DERMASON
33347.000,666.275,241.312,176.283,1.369,0.683,33663.000,206.055,0.732,0.991,0.944,0.854,0.007,0.002,0.729,0.998,DERMASON
33352.000,676.179,246.043,173.006,1.422,0.711,33736.000,206.071,0.787,0.989,0.917,0.838,0.007,0.002,0.701,0.998,DERMASON
33359.000,680.514,250.218,170.371,1.469,0.732,33781.000,206.092,0.706,0.988,0.905,0.824,0.008,0.002,0.678,0.996,DERMASON
33364.000,682.308,247.850,171.774,1.443,0.721,33812.000,206.108,0.726,0.987,0.901,0.832,0.007,0.002,0.692,0.998,DERMASON
33373.000,680.142,251.940,169.003,1.491,0.742,33766.000,206.135,0.706,0.988,0.907,0.818,0.008,0.002,0.669,0.998,DERMASON
33374.000,664.992,237.147,179.474,1.321,0.654,33704.000,206.139,0.779,0.990,0.948,0.869,0.007,0.003,0.756,0.998,DERMASON
33378.000,667.268,240.037,177.498,1.352,0.673,33703.000,206.151,0.724,0.990,0.942,0.859,0.007,0.002,0.738,0.997,DERMASON
33380.000,667.768,246.938,172.401,1.432,0.716,33734.000,206.157,0.795,0.990,0.941,0.835,0.007,0.002,0.697,0.998,DERMASON
33389.000,671.737,239.673,177.934,1.347,0.670,33730.000,206.185,0.774,0.990,0.930,0.860,0.007,0.002,0.740,0.997,DERMASON
33390.000,672.119,250.024,170.324,1.468,0.732,33719.000,206.188,0.775,0.990,0.929,0.825,0.007,0.002,0.680,0.998,DERMASON
33400.000,682.854,261.217,163.215,1.600,0.781,33783.000,206.219,0.766,0.989,0.900,0.789,0.008,0.002,0.623,0.997,DERMASON
33401.000,700.283,266.772,159.844,1.669,0.801,33844.000,206.222,0.789,0.987,0.856,0.773,0.008,0.002,0.598,0.997,DERMASON
33404.000,675.798,248.616,171.942,1.446,0.722,33773.000,206.231,0.768,0.989,0.919,0.830,0.007,0.002,0.688,0.995,DERMASON
33409.000,679.539,248.877,171.380,1.452,0.725,33850.000,206.247,0.710,0.987,0.909,0.829,0.007,0.002,0.687,0.997,DERMASON
33418.000,676.030,257.244,165.791,1.552,0.765,33698.000,206.274,0.788,0.992,0.919,0.802,0.008,0.002,0.643,0.998,DERMASON
33421.000,676.708,256.273,166.552,1.539,0.760,33778.000,206.284,0.802,0.989,0.917,0.805,0.008,0.002,0.648,0.997,DERMASON
33422.000,675.888,255.702,166.815,1.533,0.758,33734.000,206.287,0.817,0.991,0.919,0.807,0.008,0.002,0.651,0.998,DERMASON
33424.000,668.556,243.583,175.156,1.391,0.695,33705.000,206.293,0.754,0.992,0.940,0.847,0.007,0.002,0.717,0.997,DERMASON
33428.000,679.713,251.648,169.468,1.485,0.739,33815.000,206.305,0.706,0.989,0.909,0.820,0.008,0.002,0.672,0.998,DERMASON
33429.000,679.270,249.381,171.014,1.458,0.728,33812.000,206.308,0.816,0.989,0.910,0.827,0.007,0.002,0.684,0.998,DERMASON
33432.000,672.646,246.038,173.398,1.419,0.709,33785.000,206.318,0.774,0.990,0.929,0.839,0.007,0.002,0.703,0.998,DERMASON
33433.000,686.276,257.175,165.893,1.550,0.764,33818.000,206.321,0.754,0.989,0.892,0.802,0.008,0.002,0.644,0.998,DERMASON
33436.000,682.334,245.945,174.237,1.412,0.706,33786.000,206.330,0.698,0.990,0.902,0.839,0.007,0.002,0.704,0.993,DERMASON
33444.000,677.120,247.869,172.272,1.439,0.719,33822.000,206.355,0.781,0.989,0.917,0.833,0.007,0.002,0.693,0.997,DERMASON
33454.000,677.219,237.597,179.805,1.321,0.654,33847.000,206.385,0.778,0.988,0.917,0.869,0.007,0.002,0.755,0.997,DERMASON
33458.000,671.645,246.235,173.428,1.420,0.710,33767.000,206.398,0.808,0.991,0.932,0.838,0.007,0.002,0.703,0.998,DERMASON
33459.000,677.766,253.219,168.589,1.502,0.746,33813.000,206.401,0.792,0.990,0.915,0.815,0.008,0.002,0.664,0.998,DERMASON
33459.000,676.412,248.449,171.836,1.446,0.722,33831.000,206.401,0.735,0.989,0.919,0.831,0.007,0.002,0.690,0.998,DERMASON
33461.000,681.475,251.508,169.797,1.481,0.738,33824.000,206.407,0.704,0.989,0.905,0.821,0.008,0.002,0.674,0.998,DERMASON
33468.000,683.722,255.997,166.800,1.535,0.759,33849.000,206.429,0.706,0.989,0.900,0.806,0.008,0.002,0.650,0.998,DERMASON
33468.000,685.227,258.234,165.411,1.561,0.768,33917.000,206.429,0.709,0.987,0.896,0.799,0.008,0.002,0.639,0.998,DERMASON
33476.000,691.826,258.838,165.221,1.567,0.770,33907.000,206.453,0.721,0.987,0.879,0.798,0.008,0.002,0.636,0.997,DERMASON
33478.000,679.068,249.741,171.050,1.460,0.729,33879.000,206.459,0.711,0.988,0.912,0.827,0.007,0.002,0.683,0.998,DERMASON
33482.000,669.773,241.881,176.753,1.368,0.683,33880.000,206.472,0.736,0.988,0.938,0.854,0.007,0.002,0.729,0.997,DERMASON
33483.000,677.447,250.395,170.746,1.466,0.731,33784.000,206.475,0.712,0.991,0.917,0.825,0.007,0.002,0.680,0.997,DERMASON
33484.000,681.496,248.153,171.969,1.443,0.721,33909.000,206.478,0.758,0.987,0.906,0.832,0.007,0.002,0.692,0.999,DERMASON
33485.000,676.777,246.016,173.639,1.417,0.708,33895.000,206.481,0.730,0.988,0.919,0.839,0.007,0.002,0.704,0.998,DERMASON
33485.000,680.024,254.931,167.717,1.520,0.753,33825.000,206.481,0.781,0.990,0.910,0.810,0.008,0.002,0.656,0.997,DERMASON
33494.000,678.636,247.446,172.591,1.434,0.717,33891.000,206.509,0.738,0.988,0.914,0.835,0.007,0.002,0.696,0.999,DERMASON
33506.000,675.523,248.856,171.859,1.448,0.723,33856.000,206.546,0.801,0.990,0.923,0.830,0.007,0.002,0.689,0.998,DERMASON
33507.000,676.021,250.495,170.667,1.468,0.732,33882.000,206.549,0.798,0.989,0.921,0.825,0.007,0.002,0.680,0.998,DERMASON
33507.000,697.251,256.151,167.394,1.530,0.757,33958.000,206.549,0.768,0.987,0.866,0.806,0.008,0.002,0.650,0.995,DERMASON
33518.000,683.803,255.835,167.321,1.529,0.756,33916.000,206.583,0.786,0.988,0.901,0.807,0.008,0.002,0.652,0.997,DERMASON
33518.000,676.825,249.616,171.224,1.458,0.728,33885.000,206.583,0.746,0.989,0.919,0.828,0.007,0.002,0.685,0.999,DERMASON
33525.000,686.675,247.850,173.300,1.430,0.715,33997.000,206.604,0.722,0.986,0.893,0.834,0.007,0.002,0.695,0.994,DERMASON
33529.000,668.926,247.521,172.773,1.433,0.716,33773.000,206.617,0.791,0.993,0.942,0.835,0.007,0.002,0.697,0.998,DERMASON
33529.000,677.851,253.433,169.892,1.492,0.742,33971.000,206.617,0.738,0.987,0.917,0.815,0.008,0.002,0.665,0.992,DERMASON
33533.000,721.635,265.484,161.300,1.646,0.794,34242.000,206.629,0.700,0.979,0.809,0.778,0.008,0.002,0.606,0.997,DERMASON
33533.000,674.393,253.322,168.960,1.499,0.745,33868.000,206.629,0.794,0.990,0.927,0.816,0.008,0.002,0.665,0.998,DERMASON
33546.000,682.661,249.944,171.392,1.458,0.728,33969.000,206.669,0.800,0.988,0.905,0.827,0.007,0.002,0.684,0.997,DERMASON
33548.000,687.588,266.268,161.041,1.653,0.796,33909.000,206.675,0.673,0.989,0.892,0.776,0.008,0.002,0.602,0.996,DERMASON
33552.000,679.815,254.059,168.846,1.505,0.747,33963.000,206.688,0.802,0.988,0.912,0.814,0.008,0.002,0.662,0.996,DERMASON
33552.000,682.169,252.223,169.737,1.486,0.740,33955.000,206.688,0.707,0.988,0.906,0.819,0.008,0.002,0.672,0.998,DERMASON
33554.000,680.837,266.142,160.771,1.655,0.797,33834.000,206.694,0.743,0.992,0.910,0.777,0.008,0.002,0.603,0.998,DERMASON
33557.000,685.502,254.580,168.080,1.515,0.751,34018.000,206.703,0.723,0.986,0.897,0.812,0.008,0.002,0.659,0.999,DERMASON
33567.000,683.629,251.300,171.102,1.469,0.732,33956.000,206.734,0.757,0.989,0.903,0.823,0.007,0.002,0.677,0.994,DERMASON
33573.000,682.052,253.996,168.912,1.504,0.747,34017.000,206.752,0.713,0.987,0.907,0.814,0.008,0.002,0.663,0.996,DERMASON
33579.000,681.257,255.940,167.842,1.525,0.755,33982.000,206.771,0.750,0.988,0.909,0.808,0.008,0.002,0.653,0.995,DERMASON
33589.000,687.288,268.520,159.593,1.683,0.804,33894.000,206.801,0.707,0.991,0.894,0.770,0.008,0.002,0.593,0.998,DERMASON
33594.000,680.407,256.232,167.301,1.532,0.757,33935.000,206.817,0.727,0.990,0.912,0.807,0.008,0.002,0.651,0.998,DERMASON
33602.000,683.361,255.978,167.621,1.527,0.756,34000.000,206.841,0.720,0.988,0.904,0.808,0.008,0.002,0.653,0.997,DERMASON
33603.000,676.916,253.338,169.536,1.494,0.743,33953.000,206.845,0.792,0.990,0.922,0.816,0.008,0.002,0.667,0.996,DERMASON
33605.000,687.435,258.691,166.598,1.553,0.765,34026.000,206.851,0.722,0.988,0.894,0.800,0.008,0.002,0.639,0.993,DERMASON
33608.000,678.629,247.476,173.817,1.424,0.712,34022.000,206.860,0.725,0.988,0.917,0.836,0.007,0.002,0.699,0.995,DERMASON
33615.000,683.001,258.269,166.231,1.554,0.765,34026.000,206.881,0.802,0.988,0.906,0.801,0.008,0.002,0.642,0.997,DERMASON
33621.000,677.932,251.891,170.537,1.477,0.736,33978.000,206.900,0.740,0.989,0.919,0.821,0.007,0.002,0.675,0.997,DERMASON
33641.000,684.885,260.524,165.022,1.579,0.774,34006.000,206.961,0.821,0.989,0.901,0.794,0.008,0.002,0.631,0.996,DERMASON
33647.000,679.982,251.691,170.974,1.472,0.734,34049.000,206.980,0.771,0.988,0.914,0.822,0.007,0.002,0.676,0.996,DERMASON
33647.000,689.085,249.247,172.190,1.448,0.723,34096.000,206.980,0.790,0.987,0.890,0.830,0.007,0.002,0.690,0.998,DERMASON
33651.000,681.292,256.081,167.642,1.528,0.756,34053.000,206.992,0.715,0.988,0.911,0.808,0.008,0.002,0.653,0.998,DERMASON
33657.000,687.144,260.165,165.583,1.571,0.771,34070.000,207.011,0.766,0.988,0.896,0.796,0.008,0.002,0.633,0.995,DERMASON
33657.000,674.773,243.083,176.623,1.376,0.687,34029.000,207.011,0.775,0.989,0.929,0.852,0.007,0.002,0.725,0.998,DERMASON
33662.000,677.564,254.570,168.862,1.508,0.748,34054.000,207.026,0.715,0.988,0.921,0.813,0.008,0.002,0.661,0.997,DERMASON
33663.000,683.694,262.205,164.006,1.599,0.780,33962.000,207.029,0.685,0.991,0.905,0.790,0.008,0.002,0.623,0.997,DERMASON
33665.000,681.813,256.298,167.601,1.529,0.757,34054.000,207.035,0.728,0.989,0.910,0.808,0.008,0.002,0.653,0.998,DERMASON
33666.000,676.104,253.010,169.865,1.489,0.741,34016.000,207.038,0.766,0.990,0.926,0.818,0.008,0.002,0.670,0.997,DERMASON
33666.000,684.632,259.623,165.579,1.568,0.770,34201.000,207.038,0.763,0.984,0.903,0.797,0.008,0.002,0.636,0.997,DERMASON
